,Unnamed: 0,NAME,r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Scale,Activity,Category
0,0,090750635.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,221,143.78549999999996,203.41950000000003,80.21450000000004,23.580499999999972,170,400,87,334,71,187,228,255,302,390,199,425,5.722326799475892,"martial arts, different types",sports
0,0,088582429.jpg,55,513,52,398,50,269,134,269,130,404,143,532,92,269,103,95,102.11020000000008,61.40900000000002,99.88979999999992,-22.408999999999992,53,210,12,172,44,95,162,95,169,164,74,218,2.515424417469148,"martial arts, different types",sports
0,0,078832740.jpg,41,546,41,429,49,299,126,307,118,439,124,569,88,303,112,131,109.0,101.0,103.0,12.0,49,245,12,200,52,126,171,136,164,200,73,251,2.676080716271465,"martial arts, different types",sports
0,0,047518916.jpg,64,528,66,414,63,300,153,299,143,411,146,549,108,300,126,116,127.0,82.0,131.0,4.0,64,225,29,186,66,113,185,119,181,186,93,236,2.349794884665468,"martial arts, different types",sports
0,0,030812641.jpg,56,564,56,455,57,317,131,319,126,452,139,587,94,318,108,144,111.24659999999994,104.2912,117.75340000000006,24.708799999999997,48,253,11,214,46,139,170,149,166,214,72,271,2.3954356597496,"martial arts, different types",sports
0,0,050702679.jpg,-1,-1,-1,-1,117,530,258,528,-1,-1,-1,-1,188,529,170,237,174.0,206.0,206.0,16.0,135,443,-1,-1,37,234,303,239,370,342,528,419,5.775279733484777,"martial arts, different types",sports
0,0,050207161.jpg,-1,-1,-1,-1,144,497,149,517,-1,-1,-1,-1,147,507,169,193,178.25170000000003,183.687,310.7483,50.31299999999999,18,486,58,294,175,189,163,197,60,294,29,414,5.64,"martial arts, different types",sports
0,0,061027555.jpg,-1,-1,-1,-1,355,541,461,531,-1,-1,-1,-1,408,536,425,309,428.78139999999996,265.0634,442.21860000000004,108.9366,498,337,339,361,339,310,510,308,529,456,552,589,4.701121568306865,"martial arts, different types",sports
0,0,061027555.jpg,-1,-1,-1,-1,355,541,461,531,-1,-1,-1,-1,408,536,425,309,428.78139999999996,265.0634,442.21860000000004,108.9366,498,337,339,361,339,310,510,308,529,456,552,589,4.701121568306865,"martial arts, different types",sports
0,0,018609757.jpg,-1,-1,517,594,511,447,591,439,621,602,-1,-1,551,443,523,240,527.9432,205.3976,540.0568,120.60239999999999,520,381,459,323,454,244,591,235,602,317,559,374,2.569681692350241,"martial arts, different types",sports
0,0,018609757.jpg,-1,-1,517,594,511,447,591,439,621,602,-1,-1,551,443,523,240,527.9432,205.3976,540.0568,120.60239999999999,520,381,459,323,454,244,591,235,602,317,559,374,2.569681692350241,"martial arts, different types",sports
0,0,065561988.jpg,-1,-1,-1,-1,99,455,152,455,-1,-1,-1,-1,126,455,132,169,165.8567,133.2932,281.1433,11.706800000000001,214,263,88,333,94,145,169,192,194,385,312,449,5.026610786603633,"martial arts, different types",sports
0,0,045660092.jpg,-1,-1,-1,-1,149,408,151,399,-1,-1,-1,-1,150,404,137,175,147.47940000000006,158.62599999999998,222.52059999999994,41.374000000000024,75,372,44,252,133,176,141,174,48,248,68,360,4.176275852957992,"martial arts, different types",sports
0,0,062020483.jpg,-1,-1,404,617,406,419,377,396,373,586,-1,-1,392,408,392,190,410.99620000000004,161.00580000000002,487.00379999999996,44.994200000000006,685,251,555,289,414,198,369,181,383,278,437,347,4.160799923091712,"martial arts, different types",sports
0,0,062020483.jpg,-1,-1,404,617,406,419,377,396,373,586,-1,-1,392,408,392,190,410.99620000000004,161.00580000000002,487.00379999999996,44.994200000000006,685,251,555,289,414,198,369,181,383,278,437,347,4.160799923091712,"martial arts, different types",sports
0,0,023960482.jpg,-1,-1,-1,-1,58,385,131,398,-1,-1,-1,-1,95,392,123,166,123.11620000000005,164.04989999999998,131.88379999999995,16.950099999999992,-53,98,-41,226,36,145,209,187,255,323,174,346,4.42082345270652,"martial arts, different types",sports
0,0,082027429.jpg,78,514,186,398,278,297,353,309,345,490,-1,-1,316,303,375,149,368.0,119.0,346.0,11.0,197,306,253,219,318,133,431,165,405,254,374,354,3.29788295729245,"martial arts, different types",sports
0,0,030823605.jpg,-1,-1,342,513,187,348,146,315,80,507,-1,-1,167,332,359,142,369.8009,131.27679999999998,487.1991,14.723199999999991,690,308,543,257,377,178,340,106,477,203,592,273,4.9628959287899646,"martial arts, different types",sports
0,0,098824773.jpg,-1,-1,-1,-1,91,326,182,308,322,365,163,380,137,317,172,98,166.9932,100.29820000000001,299.0068,39.70179999999999,99,316,39,217,99,101,244,95,291,196,208,328,4.3577021467741455,"martial arts, different types",sports
0,0,060514479.jpg,57,588,7,429,139,332,201,353,173,556,-1,-1,170,343,208,168,196.28779999999995,127.8149,161.71220000000005,9.185099999999998,111,364,154,256,167,159,248,177,201,289,93,299,3.7069707309338176,"martial arts, different types",sports
0,0,084441115.jpg,-1,-1,-1,-1,410,494,317,510,-1,-1,-1,-1,364,502,328,194,324.0,162.0,303.0,-2.0,216,419,311,361,398,202,257,185,104,192,36,128,4.9386961842170445,"martial arts, different types",sports
0,0,007281547.jpg,21,560,59,412,72,281,130,279,160,406,184,539,101,280,101,118,107.5582,85.8238,126.4418,-6.8237999999999985,136,193,48,220,58,120,143,116,215,185,212,108,2.836572579716585,"martial arts, different types",sports
0,0,034829942.jpg,82,567,92,430,90,286,157,288,175,433,184,572,124,287,134,132,134.0,89.2296,134.0,2.770400000000002,35,231,57,206,67,132,201,131,227,212,165,222,2.593777168532409,"martial arts, different types",sports
0,0,073748709.jpg,48,564,61,432,63,298,127,299,135,429,138,570,95,299,105,142,108.53160000000003,91.1988,114.46839999999997,5.8012000000000015,64,301,44,229,37,142,172,142,177,224,172,307,2.5681121470839234,"martial arts, different types",sports
0,0,065505902.jpg,48,535,100,400,69,283,105,277,145,384,201,501,87,280,77,121,82.446,96.15280000000001,103.554,-0.15279999999999916,153,166,100,217,56,124,98,118,196,153,178,84,2.957750496576748,"martial arts, different types",sports
0,0,019424312.jpg,214,543,184,418,170,276,127,280,70,414,32,553,149,278,146,114,134.4447,82.06549999999999,102.55529999999999,-6.0655,105,151,151,175,170,111,122,116,100,199,57,153,2.811689883326396,"martial arts, different types",sports
0,0,035620293.jpg,48,563,38,426,78,305,104,306,85,449,102,595,91,306,85,146,71.6363,104.4509,43.363699999999994,16.549100000000003,24,207,49,208,60,149,109,143,125,229,46,218,2.7701032471732887,"martial arts, different types",sports
0,0,026344341.jpg,42,554,73,402,89,275,146,275,167,405,191,532,118,275,117,122,123.56890000000001,96.27200000000002,146.43110000000001,6.7280000000000015,164,267,85,227,82,126,151,117,223,192,222,117,2.772493462571192,"martial arts, different types",sports
0,0,061337017.jpg,167,600,165,450,120,308,86,308,80,448,45,560,103,308,77,151,81.9153,124.23910000000001,99.0847,30.760900000000007,256,182,175,198,104,146,49,156,78,180,124,158,2.851256565095467,"martial arts, different types",sports
0,0,034456823.jpg,165,583,161,431,131,291,84,295,76,431,39,542,108,293,83,129,75.45240000000001,98.59379999999999,55.54759999999999,18.4062,280,159,198,164,126,117,39,141,35,235,39,193,2.478631880695477,"martial arts, different types",sports
0,0,030905424.jpg,14,581,37,443,91,309,162,311,181,460,200,592,127,310,145,142,137.39660000000003,111.5863,112.60339999999997,12.413699999999999,7,151,26,185,82,135,207,148,216,207,125,209,3.0667455062329507,"martial arts, different types",sports
0,0,020737798.jpg,125,534,121,385,92,248,45,242,61,385,61,509,69,245,127,102,134.16959999999995,98.0087,216.83040000000005,51.991299999999995,274,180,216,172,154,127,99,77,41,48,105,50,2.8381966105257748,"martial arts, different types",sports
0,0,040902712.jpg,83,560,58,417,81,289,136,298,132,442,132,594,109,294,133,123,112.45360000000005,82.8306,64.54639999999995,-10.830599999999997,65,218,92,204,101,126,164,119,161,218,86,225,3.156068440322548,"martial arts, different types",sports
0,0,019550259.jpg,90,471,84,344,110,218,174,219,179,352,200,505,142,219,99,75,89.83669999999995,68.3108,8.16330000000005,8.6892,36,150,54,173,50,72,147,78,155,171,86,135,3.033603797465977,"martial arts, different types",sports
0,0,096256959.jpg,-1,-1,21,447,44,280,94,268,92,417,-1,-1,69,274,65,131,62.72910000000002,122.8452,45.27089999999998,60.154799999999994,11,265,25,215,23,164,106,97,199,69,246,91,1.952278668633144,"martial arts, different types",sports
0,0,015450181.jpg,164,526,141,382,61,270,113,273,143,374,81,512,87,272,79,127,85.45659999999998,95.1334,103.54340000000002,5.866600000000005,78,247,14,224,34,130,123,123,156,206,182,262,2.7324187087633547,"martial arts, different types",sports
0,0,091330471.jpg,293,558,237,454,195,324,248,307,177,449,164,612,222,316,200,150,179.87940000000003,108.78909999999999,137.12059999999997,21.210899999999995,124,349,153,264,146,169,253,131,313,215,255,258,2.923767432611561,"martial arts, different types",sports
0,0,042847310.jpg,-1,-1,-1,-1,191,668,364,667,-1,-1,-1,-1,281,668,263,306,276.0,191.0,300.0,-3.0,192,529,42,523,104,310,422,301,461,485,403,527,5.832049382506976,"martial arts, different types",sports
0,0,037786599.jpg,51,372,48,295,44,213,92,209,101,295,104,357,68,211,59,94,60.2363,72.7775,63.76369999999997,12.222499999999997,49,129,15,158,20,101,97,87,118,147,130,133,1.8197318483776663,"martial arts, different types",sports
0,0,023131980.jpg,36,349,65,265,96,190,149,196,154,278,140,346,123,193,131,91,132.5763,75.58690000000001,138.4237,18.4131,111,88,79,127,90,92,171,90,217,115,244,70,1.7241624053435336,"martial arts, different types",sports
0,0,063575633.jpg,9,367,27,280,45,199,83,199,92,282,99,359,64,199,58,99,62.433100000000024,73.8015,72.56689999999998,16.198499999999996,78,171,44,154,30,102,86,95,100,145,152,153,1.7546281657376872,"martial arts, different types",sports
0,0,068552802.jpg,19,330,30,245,42,169,81,168,85,246,87,326,62,169,56,65,58.43079999999998,42.45939999999999,64.56920000000002,-14.459400000000002,59,78,30,116,20,69,91,60,128,87,164,64,1.7174679036302252,"martial arts, different types",sports
0,0,046757096.jpg,18,331,12,256,15,178,63,175,99,253,125,332,39,177,46,89,45.81650000000002,71.5649,45.18349999999998,11.435100000000006,84,125,25,136,10,94,82,83,100,121,113,108,1.8039955654047488,"martial arts, different types",sports
0,0,005570690.jpg,216,343,137,283,101,178,116,177,34,251,46,355,109,178,149,86,150.5625,71.7952,158.4375,0.20480000000000587,17,54,69,69,124,78,174,94,146,132,88,109,2.160666563817749,"martial arts, different types",sports
0,0,091851015.jpg,88,404,110,307,132,218,161,220,154,326,161,416,147,219,170,106,162.45169999999996,84.4874,137.54830000000004,13.512599999999999,17,149,79,132,151,103,188,108,185,180,159,249,2.256510580520286,"martial arts, different types",sports
0,0,098032913.jpg,-1,-1,-1,-1,79,272,121,272,-1,-1,-1,-1,100,272,85,119,87.1207,82.47730000000001,91.8793,0.5227000000000004,56,281,30,198,41,122,129,116,142,195,158,265,2.4627789182141377,"martial arts, different types",sports
0,0,043104342.jpg,-1,-1,-1,-1,55,281,103,282,-1,-1,-1,-1,79,282,75,114,82.33330000000001,83.77789999999999,100.66669999999999,8.222099999999998,90,234,48,195,36,117,113,110,130,181,163,266,2.332449356363392,"martial arts, different types",sports
0,0,081838456.jpg,-1,-1,80,578,63,365,169,367,161,544,120,591,116,366,124,138,126.1252,133.4203,192.8748,-10.420299999999997,185,259,61,320,39,161,208,114,210,267,234,230,4.757209265945741,"carpentry, general",occupation
0,0,001703146.jpg,89,508,84,375,89,272,59,285,48,396,49,548,74,279,72,91,69.67110000000002,82.0725,44.328899999999976,-15.072500000000002,12,183,81,181,88,88,56,94,64,197,48,298,3.011880475716127,"carpentry, general",occupation
0,0,058210768.jpg,134,365,120,190,197,34,152,60,176,233,234,395,175,47,30,88,38.12300000000005,82.0798,-37.12299999999999,136.9202,138,208,120,105,61,71,-2,105,49,172,51,270,2.793294828692452,"carpentry, general",occupation
0,0,088077211.jpg,-1,-1,110,563,139,314,228,310,247,488,160,620,184,312,276,86,282.1005,81.8446,407.8995,-3.8446,313,331,189,290,193,114,359,58,441,149,545,228,4.566311421705708,"carpentry, general",occupation
0,0,021754943.jpg,221,617,156,484,201,353,129,357,103,504,113,658,165,355,171,173,173.35019999999997,137.3196,179.64980000000003,41.680400000000006,285,294,257,262,232,201,110,145,9,152,-3,81,2.8753963205095747,"carpentry, general",occupation
0,0,018325586.jpg,-1,-1,416,578,523,412,529,421,-1,-1,-1,-1,528,417,276,165,270.0,153.0,200.0,6.0,182,290,263,241,346,146,205,183,90,284,-7,263,4.881684955012972,"carpentry, general",occupation
0,0,077227663.jpg,-1,-1,271,558,189,358,139,369,192,586,-1,-1,164,364,97,177,94.63409999999999,172.7414,49.36590000000001,91.2586,356,282,239,223,162,156,31,197,18,154,34,97,2.796386239416865,"carpentry, general",occupation
0,0,025508643.jpg,395,361,246,273,448,240,271,299,135,407,308,411,360,270,155,137,132.1495,116.89150000000001,27.85050000000001,25.108499999999992,145,283,246,211,213,83,96,190,108,304,63,322,4.167992322449743,"carpentry, general",occupation
0,0,019198427.jpg,355,1039,352,872,333,698,194,701,219,1015,-1,-1,264,700,236,289,204.17870000000005,218.7198,104.82129999999995,-0.7197999999999993,557,214,563,348,402,245,70,332,82,540,107,379,7.226551044585516,manual or unskilled labor,occupation
0,0,037798925.jpg,42,489,111,383,97,279,156,279,180,395,182,537,127,279,128,107,130.99530000000004,93.52109999999999,153.00469999999996,-5.52109999999999,73,156,26,132,78,96,177,118,184,208,208,269,3.0437450615976362,manual or unskilled labor,occupation
0,0,039250201.jpg,174,661,183,490,174,355,95,345,119,490,140,656,135,350,112,111,116.98710000000005,69.7064,132.01289999999995,-54.7064,243,328,219,224,197,105,26,117,26,236,22,352,3.7595063505731705,manual or unskilled labor,occupation
0,0,061844347.jpg,-1,-1,-1,-1,214,426,172,435,-1,-1,-1,-1,193,431,172,212,174.07939999999996,206.49579999999997,220.92060000000004,82.5042,185,29,231,135,229,205,114,219,15,137,43,71,3.9763299661874134,manual or unskilled labor,occupation
0,0,040596146.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,625,201,614.3659,179.257,523.6341,-6.257,916,604,1002,490,849,215,401,186,82,420,109,594,6.195394418436973,manual or unskilled labor,occupation
0,0,053438796.jpg,112,177,74,108,13,128,62,137,151,140,53,166,38,133,68,57,75.71350000000001,48.75450000000001,118.28650000000005,3.2454999999999927,78,92,18,95,42,52,93,62,114,102,141,107,1.8695368410384423,manual or unskilled labor,occupation
0,0,095396523.jpg,225,508,194,291,184,138,281,105,263,287,283,531,233,122,112,162,95.32679999999999,169.8065,-44.32679999999999,235.1935,89,427,83,293,47,163,176,160,203,282,143,431,4.6260894932977665,"carpentry, general",occupation
0,0,011321468.jpg,-1,-1,-1,-1,649,549,672,569,-1,-1,-1,-1,661,559,511,132,481.5946,115.6637,306.4054,18.3363,544,505,585,354,527,121,494,143,471,344,138,439,6.012275442792022,"carpentry, general",occupation
0,0,020771552.jpg,145,248,148,126,180,36,207,46,165,158,177,297,194,41,73,120,68.41510000000005,123.20940000000002,-2.415100000000052,172.79059999999998,100,198,125,145,61,116,85,123,146,184,100,235,2.593777168532409,"carpentry, general",occupation
0,0,096252871.jpg,38,332,50,254,63,173,100,174,103,263,103,350,82,174,96,69,94.59969999999998,64.03540000000001,75.40030000000002,-4.035399999999996,21,149,50,119,59,72,133,66,149,125,128,179,2.121795466108833,manual or unskilled labor,occupation
0,0,095732485.jpg,163,320,167,192,182,113,254,111,231,222,244,358,218,112,162,58,155.40740000000005,56.27760000000001,57.59259999999995,30.722399999999993,84,155,126,100,131,57,193,59,231,138,193,202,3.032939168529432,manual or unskilled labor,occupation
0,0,017716542.jpg,178,297,157,154,271,243,327,286,182,202,213,359,299,265,217,117,220.11080000000004,119.40140000000002,99.88919999999996,26.598600000000005,75,82,149,156,207,82,226,152,155,268,56,301,4.5562089504323655,manual or unskilled labor,occupation
0,0,014510882.jpg,29,387,33,298,29,208,68,210,70,307,66,406,49,209,55,100,55.0,85.0601,55.0,15.939899999999994,54,194,21,154,15,99,95,101,101,161,74,198,2.073605555548113,manual or unskilled labor,occupation
0,0,042108513.jpg,161,173,127,139,199,99,241,127,169,137,216,184,220,113,117,48,114.06510000000003,45.24849999999998,39.93489999999997,-24.248500000000007,47,146,79,112,110,51,123,44,119,129,47,177,3.0483779293256923,manual or unskilled labor,occupation
0,0,004971829.jpg,44,507,56,340,75,222,164,220,193,340,197,466,120,221,168,96,177.94230000000005,127.91989999999998,139.05769999999995,3.0800999999999874,211,307,149,243,96,108,240,83,280,183,292,241,3.922660321771438,manual or unskilled labor,occupation
0,0,065490353.jpg,268,417,238,304,229,150,222,159,191,278,141,385,226,155,144,43,136.2689999999999,39.22040000000001,61.73100000000011,2.779599999999988,29,172,95,120,165,28,123,57,87,141,19,190,2.489067295193121,manual or unskilled labor,occupation
0,0,007749602.jpg,36,446,68,307,116,222,199,209,222,336,247,484,158,216,86,86,94.23720000000003,98.55189999999999,35.76279999999997,9.448099999999997,55,203,59,184,42,115,129,56,125,108,40,123,3.19731887680913,manual or unskilled labor,occupation
0,0,005802963.jpg,91,321,146,210,212,142,274,119,285,252,320,389,243,131,136,82,141.33659999999998,86.1106,56.663400000000024,20.889399999999995,66,243,82,157,99,88,172,75,166,184,97,259,3.206403592812358,manual or unskilled labor,occupation
0,0,048518694.jpg,380,344,527,133,649,375,614,466,382,528,295,446,632,421,359,94,328.4936,98.89500000000001,40.506399999999985,145.105,276,301,427,237,347,49,370,138,398,396,237,404,8.750131427584389,manual or unskilled labor,occupation
0,0,095778664.jpg,183,295,80,254,113,221,142,204,212,163,291,219,128,213,118,106,118.94809999999995,105.04140000000001,208.05190000000005,14.95859999999999,208,200,96,221,78,118,158,93,175,163,229,178,3.801178764541336,manual or unskilled labor,occupation
0,0,038586081.jpg,-1,-1,480,504,412,210,292,243,224,514,-1,-1,352,227,196,71,183.95929999999998,69.5299,36.040700000000015,51.4701,267,344,315,193,273,49,118,92,197,268,238,380,4.470511380144334,manual or unskilled labor,occupation
0,0,019495950.jpg,208,411,214,277,278,169,342,169,328,320,350,516,310,169,184,70,159.52699999999993,69.6156,17.47300000000007,67.3844,237,341,216,214,162,59,206,80,158,231,108,351,4.262145938374236,manual or unskilled labor,occupation
0,0,054285535.jpg,-1,-1,32,321,166,297,212,323,-1,-1,-1,-1,189,310,232,145,225.8435,119.6411,196.1565,-2.6410999999999945,126,265,179,231,178,134,285,156,299,295,177,274,3.775025297928478,"flute, sitting",music playing
0,0,006344930.jpg,-1,-1,31,329,171,291,300,350,122,394,-1,-1,236,321,256,147,253.0,137.0,227.0,10.0,96,184,171,201,212,127,299,167,199,255,126,186,3.8642981251451087,"flute, sitting",music playing
0,0,069308776.jpg,-1,-1,35,330,182,294,266,337,-1,-1,-1,-1,224,316,259,149,257.89300000000003,130.9555,250.10699999999997,4.044499999999999,82,170,142,195,210,124,307,173,207,242,124,173,3.814490267388292,"flute, sitting",music playing
0,0,073887423.jpg,61,465,65,344,68,227,123,227,132,337,123,454,96,227,106,116,106.87620000000004,96.37259999999998,110.12379999999996,23.627400000000023,70,163,54,156,63,113,148,118,148,163,129,163,2.184527408846133,"flute, sitting",music playing
0,0,074996272.jpg,70,420,80,326,85,231,132,231,137,326,137,428,109,231,114,92,113.21069999999997,85.0539,104.78930000000003,10.946100000000001,11,125,47,127,77,90,151,94,111,146,54,123,2.23754150799488,"flute, sitting",music playing
0,0,065107898.jpg,-1,-1,289,362,92,329,155,305,337,341,-1,-1,124,317,120,145,123.92339999999999,136.54949999999997,181.0766,13.450499999999977,277,261,152,295,82,167,157,122,191,244,294,232,4.07159133509246,"flute, sitting",music playing
0,0,073220454.jpg,-1,-1,-1,-1,148,595,253,607,-1,-1,-1,-1,201,601,238,282,236.03539999999998,256.7413,218.96460000000002,37.258699999999976,-35,412,63,441,126,265,350,299,239,462,104,373,6.604362194792166,"flute, sitting",music playing
0,0,008796578.jpg,-1,-1,-1,-1,206,646,322,648,-1,-1,-1,-1,264,647,311,285,308.5553,248.45890000000003,294.4447,37.54109999999997,21,376,175,407,233,275,389,294,240,434,107,364,6.341679272874023,"flute, sitting",music playing
0,0,013668832.jpg,41,562,57,440,73,301,123,301,115,416,88,551,98,301,106,110,111.15039999999999,79.3039,125.84960000000001,-8.303899999999999,49,307,37,219,37,110,174,109,250,173,215,126,2.664972795358332,"flute, sitting",music playing
0,0,033950591.jpg,77,373,67,273,69,185,104,184,118,277,128,381,87,185,98,90,94.11699999999996,75.39980000000003,76.88300000000004,10.600200000000001,17,120,29,132,67,91,128,89,105,118,57,102,2.0115665537088248,"flute, sitting",music playing
0,0,094274525.jpg,-1,-1,-1,-1,136,500,253,498,-1,-1,-1,-1,195,499,226,246,224.96349999999995,198.322,221.03650000000005,17.677999999999997,32,295,11,378,109,237,342,254,317,324,198,235,5.420600704718988,"flute, sitting",music playing
0,0,050287548.jpg,-1,-1,-1,-1,111,520,216,520,-1,-1,-1,-1,164,520,183,249,193.71699999999998,195.4149,231.28300000000002,7.585100000000011,102,328,18,378,71,241,295,256,313,369,258,281,5.746484142499655,"flute, sitting",music playing
0,0,096742643.jpg,226,394,162,272,42,253,27,247,184,259,197,388,35,250,59,105,66.9453,89.63029999999998,112.0547,2.3696999999999946,162,178,99,202,75,105,43,105,64,189,99,176,2.9469224625021946,"flute, sitting",music playing
0,0,008892246.jpg,22,526,40,401,61,278,123,279,134,400,139,550,92,279,108,124,114.1191,102.2611,139.8809,10.738900000000001,54,148,20,172,52,116,163,132,158,177,128,138,2.8523674377611297,"flute, sitting",music playing
0,0,047755660.jpg,-1,-1,-1,-1,114,490,197,488,-1,-1,-1,-1,156,489,152,235,161.95439999999996,198.59519999999998,212.04560000000004,15.404799999999994,160,242,46,325,73,236,230,234,292,337,263,234,5.69746048691871,"flute, sitting",music playing
0,0,063021026.jpg,-1,-1,-1,-1,195,479,83,476,-1,-1,-1,-1,139,478,146,238,157.42309999999998,202.74349999999998,215.57690000000002,23.25649999999999,121,249,38,328,56,228,236,247,319,338,255,210,5.660185155982091,"flute, sitting",music playing
0,0,007870700.jpg,-1,-1,114,433,112,310,56,315,71,445,-1,-1,84,313,80,149,79.28410000000002,136.20280000000002,72.71589999999998,18.797199999999975,196,170,179,142,133,144,27,154,11,228,8,223,3.5276734542754937,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,017536780.jpg,-1,-1,-1,-1,224,877,385,864,-1,-1,-1,-1,305,871,261,364,272.5064,261.3112,302.4936,-6.3111999999999995,112,629,0,641,81,356,441,371,475,604,491,592,8.078914778607336,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,025883031.jpg,-1,-1,-1,-1,859,770,936,808,-1,-1,-1,-1,903,790,504,174,463.0,158.0,172.0,42.0,25,487,291,391,505,162,502,186,738,568,624,934,9.390136101250077,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,074874385.jpg,-1,-1,-1,-1,341,651,478,645,-1,-1,-1,-1,410,648,403,253,403.4701,233.16380000000004,407.5299,61.83620000000002,37,25,122,150,316,238,490,267,561,423,535,526,5.141268326006727,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,016396212.jpg,-1,-1,-1,-1,211,739,365,793,-1,-1,-1,-1,288,766,388,325,372.3148000000001,272.81370000000004,296.6851999999999,21.186300000000017,160,440,268,517,308,329,467,321,390,574,180,460,7.882419932990122,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,084663205.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,872,387,857.3291999999999,287.055,806.6708000000001,-58.05500000000001,498,714,752,637,895,416,848,357,479,618,172,730,10.464247703490203,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,013190394.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,705,349,672.5694000000001,275.9439,551.4305999999999,3.0560999999999865,119,675,398,567,689,347,720,350,429,555,100,691,8.957017360706633,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,003524445.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,416,405,400.9665,341.9358,313.0335,-26.9358,67,716,209,747,203,406,628,403,610,834,287,884,11.376227845819542,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,039504542.jpg,-1,-1,-1,-1,244,1014,-1,-1,-1,-1,-1,-1,-1,-1,474,469,461.0,355.0,419.0,-4.0,97,931,212,801,264,466,683,472,680,897,525,640,10.850468745634911,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,097944164.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,504,421,476.4508000000001,313.69300000000004,388.5491999999999,-28.692999999999998,110,695,268,714,274,435,733,407,740,788,488,711,10.604687265544422,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,011034223.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,344,411,320.1101000000001,332.9284,214.8898999999999,-10.928399999999996,190,829,63,755,150,404,537,417,596,789,407,820,10.78785984336096,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,010171844.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685,460,647.3791000000001,344.4225,528.6208999999999,-20.4225,253,829,486,789,458,469,911,451,895,882,685,848,11.51059616179805,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,075116651.jpg,-1,-1,114,407,98,290,117,290,92,399,111,526,108,290,-1,-1,-1.0,-1.0,-1.0,-1.0,58,207,100,207,89,130,-1,-1,-1,-1,-1,-1,2.620839560140986,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,031216169.jpg,82,365,56,294,40,192,93,189,104,277,135,352,67,191,62,69,55.79699999999997,42.57979999999998,41.202999999999975,-19.579800000000006,-11,187,2,132,11,75,112,63,133,128,141,184,1.915494714166552,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,020001059.jpg,-1,-1,217,480,198,318,130,327,103,491,-1,-1,164,323,153,161,143.74919999999997,132.15929999999997,111.2508,30.8407,145,305,243,241,214,153,92,169,73,268,44,348,3.1920902242887816,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,061380640.jpg,82,551,62,414,62,295,98,295,102,426,119,579,80,295,97,149,96.31799999999998,126.15449999999998,93.68200000000002,37.84549999999999,14,248,42,202,74,152,119,146,102,220,20,263,2.650452036917476,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,062129703.jpg,94,756,76,568,49,381,169,370,188,566,204,733,109,376,110,138,108.8271,118.7636,101.1729,-6.7636,-1,-1,-1,-1,3,137,217,139,293,228,229,306,3.772812213720688,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,004654004.jpg,-1,-1,199,923,227,650,435,663,416,963,-1,-1,331,657,322,232,311.10709999999995,211.5548,202.89290000000005,8.4452,78,424,69,414,215,241,429,222,528,377,348,445,6.904162222891348,"food shopping with or without a grocery cart, standing or walking",home activities
0,0,060777771.jpg,153,647,129,479,186,305,263,298,252,497,219,671,225,302,247,111,245.50710000000004,87.4128,238.49289999999996,-23.412800000000004,65,120,124,142,168,105,325,116,-1,-1,329,243,3.3314213182964405,"food shopping with or without a grocery cart, standing or walking",home activities
